timestamp,event_type,details
Wed Apr 22 17:18:21 2026,Collision,"Collision Info: {'time_stamp': 91038000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.81744384765625, 'y': -0.00475347088649869, 'z': -3.5194990634918213}, 'impact_point': {'x': 149.3199920654297, 'y': -0.35724788904190063, 'z': -3.5542383193969727}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0}"
Wed Apr 22 17:18:22 2026,Collision,"Collision Info: {'time_stamp': 91674000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.81744384765625, 'y': -0.004743369296193123, 'z': -3.5195438861846924}, 'impact_point': {'x': 149.3199920654297, 'y': -0.3572021424770355, 'z': -3.5543017387390137}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0}"
Wed Apr 22 17:18:22 2026,Collision,"Collision Info: {'time_stamp': 92310000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.81744384765625, 'y': -0.004739698022603989, 'z': -3.519547939300537}, 'impact_point': {'x': 149.3199920654297, 'y': 0.3477270305156708, 'z': -3.5538671016693115}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 2.513885556254536e-05}"
Wed Apr 22 17:18:23 2026,Collision,"Collision Info: {'time_stamp': 92949000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.81741333007812, 'y': -0.004735599737614393, 'z': -3.519558906555176}, 'impact_point': {'x': 149.3199920654297, 'y': 0.3474462926387787, 'z': -3.5538036823272705}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0.0001991653407458216}"
Wed Apr 22 17:18:24 2026,Collision,"Collision Info: {'time_stamp': 93582000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.8172149658203, 'y': -0.004734027665108442, 'z': -3.519566059112549}, 'impact_point': {'x': 149.3199920654297, 'y': 0.347412109375, 'z': -3.553842782974243}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 3.9138794818427414e-05}"
Wed Apr 22 17:18:24 2026,Collision,"Collision Info: {'time_stamp': 94224000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.81716918945312, 'y': -0.004733410198241472, 'z': -3.519566059112549}, 'impact_point': {'x': 149.3199920654297, 'y': 0.347358375787735, 'z': -3.5538573265075684}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0}"
Wed Apr 22 17:18:25 2026,Collision,"Collision Info: {'time_stamp': 94869000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.81716918945312, 'y': -0.0047338916920125484, 'z': -3.5195651054382324}, 'impact_point': {'x': 149.3199920654297, 'y': 0.34736815094947815, 'z': -3.553837776184082}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 3.662109293145477e-06}"
Wed Apr 22 17:18:26 2026,Collision,"Collision Info: {'time_stamp': 95499000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.81716918945312, 'y': -0.004731032066047192, 'z': -3.5195693969726562}, 'impact_point': {'x': 149.3199920654297, 'y': 0.347380667924881, 'z': -3.553847551345825}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0}"
Wed Apr 22 17:18:26 2026,Collision,"Collision Info: {'time_stamp': 96138000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.8171844482422, 'y': -0.004717328120023012, 'z': -3.5195882320404053}, 'impact_point': {'x': 149.3199920654297, 'y': 0.34741488099098206, 'z': -3.5538525581359863}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0}"
Wed Apr 22 17:18:27 2026,Collision,"Collision Info: {'time_stamp': 96777000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.81719970703125, 'y': -0.004704315681010485, 'z': -3.5196053981781006}, 'impact_point': {'x': 149.3199920654297, 'y': 0.3474542796611786, 'z': -3.5538768768310547}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0}"
Wed Apr 22 17:18:28 2026,Collision,"Collision Info: {'time_stamp': 97419000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.81723022460938, 'y': -0.004684497136622667, 'z': -3.5196306705474854}, 'impact_point': {'x': 149.3199920654297, 'y': 0.3475032448768616, 'z': -3.553896427154541}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0}"
Wed Apr 22 17:18:28 2026,Collision,"Collision Info: {'time_stamp': 98052000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.81724548339844, 'y': -0.004669840447604656, 'z': -3.519648313522339}, 'impact_point': {'x': 149.3199920654297, 'y': 0.34754839539527893, 'z': -3.5539207458496094}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0}"
Wed Apr 22 17:18:29 2026,Collision,"Collision Info: {'time_stamp': 98694000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.81727600097656, 'y': -0.004654301330447197, 'z': -3.5196657180786133}, 'impact_point': {'x': 149.3199920654297, 'y': 0.34759506583213806, 'z': -3.5539402961730957}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0}"
Wed Apr 22 17:18:30 2026,Collision,"Collision Info: {'time_stamp': 99327000000, 'object_name': 'StaticMeshActor_5', 'segmentation_id': 83, 'position': {'x': 148.81729125976562, 'y': -0.004641312174499035, 'z': -3.5196800231933594}, 'impact_point': {'x': 149.3199920654297, 'y': 0.347640722990036, 'z': -3.553964853286743}, 'normal': {'x': -1, 'y': 3.422854177870249e-08, 'z': 0}, 'penetration_depth': 0}"
