timestamp,x,y,z,w,orient_x,orient_y,orient_z,collision,front_range_cm,bottom_range_cm
Mon May 11 23:27:37 2026,20.340120315551758,7.042586326599121,-13.810484886169434,0.9971198439598083,-0.004483088850975037,0.0726219192147255,-0.021403342485427856,0,,
Mon May 11 23:27:43 2026,17.740360260009766,6.93734884262085,-13.96947956085205,0.7705360054969788,-0.004389268811792135,0.004718182608485222,0.6373639702796936,0,,
Mon May 11 23:27:45 2026,17.73423957824707,6.956995010375977,-13.998237609863281,0.7321264743804932,-0.00014022183313500136,5.739516836911207e-06,0.6811687350273132,0,,
Mon May 11 23:27:51 2026,28.948381423950195,6.97021484375,-15.059568405151367,0.7314013838768005,-0.006284947972744703,-0.0066973622888326645,0.6818854212760925,0,,
Mon May 11 23:27:53 2026,33.245033264160156,6.761689186096191,-15.241910934448242,0.7297711968421936,0.021303949877619743,0.034280285239219666,0.6824991703033447,0,,
Mon May 11 23:27:57 2026,33.447792053222656,-0.38531938195228577,-15.996540069580078,0.7288713455200195,-0.01996692828834057,0.018106931820511818,0.6841198801994324,0,,
Mon May 11 23:28:00 2026,33.27607727050781,-4.539931774139404,-16.16425323486328,0.7264785766601562,0.03222784399986267,-0.02117583155632019,0.6861063838005066,0,,
Mon May 11 23:28:04 2026,32.48480224609375,-4.785056114196777,-24.563522338867188,0.7269604802131653,-0.0004689116030931473,-0.0003814620722550899,0.6866790652275085,0,,
Mon May 11 23:28:06 2026,32.479698181152344,-4.784244537353516,-25.73471450805664,0.7269605994224548,-3.275568815297447e-05,-3.895618283422664e-05,0.6866791844367981,0,,
Mon May 11 23:28:12 2026,32.47947311401367,-4.78349494934082,-24.390207290649414,0.566370964050293,1.7110085082094884e-06,2.600621883175336e-06,-0.8241503834724426,0,,
Mon May 11 23:28:14 2026,32.47947311401367,-4.78349494934082,-24.466400146484375,0.8133859038352966,2.2590612047679315e-08,4.4977284119340766e-07,-0.5817245244979858,0,,
Mon May 11 23:28:19 2026,38.773983001708984,-4.82703161239624,-25.475210189819336,0.8238801956176758,0.01657997816801071,-0.02304002456367016,-0.5660528540611267,0,,
Mon May 11 23:28:21 2026,42.498390197753906,-3.9441983699798584,-25.60970115661621,0.8198869228363037,-0.014303389936685562,0.06995737552642822,-0.5680553913116455,0,,
Mon May 11 23:28:26 2026,39.03597640991211,-0.7747622132301331,-17.464065551757812,0.8289827704429626,0.0022926402743905783,-0.013328474946320057,-0.5591106414794922,0,,
Mon May 11 23:28:28 2026,38.957279205322266,-0.7741045355796814,-16.88972282409668,0.8291141390800476,0.00018515171541366726,-0.0009729723678901792,-0.559078574180603,0,,
Mon May 11 23:28:33 2026,32.67790603637695,-0.7997761964797974,-18.3215389251709,0.8326635956764221,-0.016110794618725777,0.02317606657743454,-0.553059458732605,0,,
Mon May 11 23:28:35 2026,29.015674591064453,-1.737745761871338,-18.44887924194336,0.8284900188446045,0.015190334059298038,-0.0730617567896843,-0.5550096035003662,0,,
Mon May 11 23:28:39 2026,32.49016189575195,1.7588019371032715,-19.79971694946289,0.8381291031837463,0.021486598998308182,0.023747537285089493,-0.544530987739563,0,,
Mon May 11 23:28:42 2026,31.62885284423828,5.406473636627197,-19.919025421142578,0.8289690017700195,-0.07080946862697601,-0.012267478741705418,-0.5546584725379944,0,,
Mon May 11 23:28:46 2026,28.575420379638672,1.6566482782363892,-11.904250144958496,0.8363823890686035,0.01404630672186613,0.003009404754266143,-0.5479581952095032,0,,
Mon May 11 23:28:49 2026,28.579504013061523,1.5740488767623901,-11.27944564819336,0.8363953828811646,0.0011090859770774841,0.00028017431031912565,-0.5481254458427429,0,,
Mon May 11 23:28:54 2026,17.541196823120117,1.699902892112732,-12.748087882995605,0.8402161002159119,-0.005195338744670153,0.007680440787225962,-0.5421724319458008,0,,
Mon May 11 23:28:57 2026,13.78536319732666,0.6425566077232361,-12.871734619140625,0.8346441984176636,0.016856685280799866,-0.07518799602985382,-0.5453730821609497,0,,
Mon May 11 23:29:01 2026,17.779075622558594,-8.42425537109375,-13.66347885131836,0.8345659375190735,-0.027061544358730316,-0.005485094618052244,-0.5502156019210815,0,,
Mon May 11 23:29:04 2026,18.79334831237793,-12.11121940612793,-13.777046203613281,0.8224964141845703,0.0655815526843071,0.014185973443090916,-0.5647986531257629,0,,
Mon May 11 23:29:09 2026,21.028797149658203,-9.824662208557129,-13.335427284240723,0.6257016062736511,0.003910473082214594,-0.009698519483208656,0.7799924612045288,0,,
Mon May 11 23:29:12 2026,20.768339157104492,-9.905458450317383,-13.427526473999023,0.861465573310852,0.0025647508446127176,-0.005926182027906179,0.5077748894691467,0,,
Mon May 11 23:29:16 2026,14.582301139831543,-9.63986587524414,-14.47761058807373,0.8724671602249146,0.014280908741056919,0.02449025958776474,0.48784971237182617,0,,
Mon May 11 23:29:18 2026,11.26094913482666,-8.497522354125977,-14.564632415771484,0.8680764436721802,-0.02296435460448265,-0.0837051048874855,0.488783597946167,0,,
Mon May 11 23:29:24 2026,14.890759468078613,-6.828237056732178,-14.223864555358887,0.6636402010917664,0.010257024317979813,-0.008701259270310402,-0.7479310035705566,0,,
Mon May 11 23:29:26 2026,14.706021308898926,-7.047211170196533,-14.319905281066895,0.8750830292701721,0.0052769542671740055,-0.00530996872112155,-0.48391488194465637,0,,
Mon May 11 23:29:28 2026,14.91588020324707,-7.080050468444824,-14.278019905090332,0.8808663487434387,0.0045586698688566685,0.0036028753966093063,-0.47332945466041565,0,,
