timestamp,x,y,z,w,orient_x,orient_y,orient_z,collision,front_range_cm,bottom_range_cm
Mon May 11 23:41:51 2026,31.44462776184082,-0.8506271243095398,-18.187376022338867,0.8341056704521179,-0.016557391732931137,0.023949570953845978,-0.5508357882499695,0,,
Mon May 11 23:41:53 2026,27.779659271240234,-1.7065448760986328,-18.337156295776367,0.8295818567276001,0.014843829907476902,-0.07836368680000305,-0.552659809589386,0,,
Mon May 11 23:41:58 2026,31.098739624023438,1.6572961807250977,-19.689420700073242,0.839880108833313,0.022475209087133408,0.02443268895149231,-0.5417557954788208,0,,
Mon May 11 23:42:00 2026,30.2799015045166,5.288351058959961,-19.819364547729492,0.8305546641349792,-0.07394176721572876,-0.01199095044285059,-0.5518767237663269,0,,
Mon May 11 23:42:05 2026,27.213939666748047,1.4904134273529053,-11.825971603393555,0.8383288979530334,0.014234201982617378,0.003179009072482586,-0.5449696779251099,0,,
Mon May 11 23:42:07 2026,27.221017837524414,1.4072233438491821,-11.2290620803833,0.8383433222770691,0.0010941915679723024,0.0003571700071915984,-0.5451415181159973,0,,
Mon May 11 23:42:13 2026,16.194561004638672,1.5375481843948364,-12.66909408569336,0.8421691656112671,-0.005180992651730776,0.0077124182134866714,-0.5391334891319275,0,,
Mon May 11 23:42:15 2026,12.462074279785156,0.44153180718421936,-12.784337043762207,0.836686372756958,0.01749979890882969,-0.07446878403425217,-0.5423136949539185,0,,
Mon May 11 23:42:20 2026,16.506519317626953,-8.502863883972168,-13.594347953796387,0.8366592526435852,-0.02768094837665558,-0.005413231905549765,-0.5469970107078552,0,,
Mon May 11 23:42:22 2026,17.446069717407227,-12.179723739624023,-13.728164672851562,0.8241980075836182,0.07078307867050171,0.013966570608317852,-0.5616871118545532,0,,
Mon May 11 23:42:28 2026,19.71000099182129,-9.930488586425781,-13.268278121948242,0.6274455189704895,0.003766788635402918,-0.009890921413898468,0.778588593006134,0,,
Mon May 11 23:42:30 2026,19.450607299804688,-10.01962661743164,-13.376025199890137,0.8636606335639954,0.0031045107170939445,-0.006480684969574213,0.5040225386619568,0,,
Mon May 11 23:42:35 2026,13.409150123596191,-9.753044128417969,-14.418947219848633,0.8761922717094421,0.014692427590489388,0.02565118484199047,0.4810542166233063,0,,
Mon May 11 23:42:37 2026,10.114347457885742,-8.643338203430176,-14.511756896972656,0.8716674447059631,-0.022883504629135132,-0.08685781806707382,0.48179665207862854,0,,
Mon May 11 23:42:43 2026,13.615036964416504,-6.995602130889893,-14.171202659606934,0.667262077331543,0.010839980095624924,-0.008193069137632847,-0.7446991205215454,0,,
Mon May 11 23:42:45 2026,13.444768905639648,-7.222682952880859,-14.263365745544434,0.8756153583526611,0.005489480681717396,-0.004873162135481834,-0.4829533100128174,0,,
Mon May 11 23:42:47 2026,13.642448425292969,-7.2465362548828125,-14.22383975982666,0.8810458183288574,0.004499149974435568,0.00352445594035089,-0.47299662232398987,0,,
